tenure_months,monthly_charges,total_tickets,contract_type,payment_method,churn
8,46.46,2,month-to-month,electronic_check,1
41,91.13,0,month-to-month,credit_card,1
19,30.0,5,two-year,credit_card,1
46,23.35,2,month-to-month,credit_card,1
28,76.04,3,two-year,bank_transfer,1
68,89.48,1,month-to-month,bank_transfer,0
15,99.58,0,month-to-month,credit_card,1
37,54.02,1,month-to-month,electronic_check,1
1,20.65,2,two-year,credit_card,0
67,67.95,0,one-year,bank_transfer,0
24,21.59,1,one-year,credit_card,0
27,29.2,2,month-to-month,electronic_check,1
40,52.67,1,month-to-month,electronic_check,0
63,63.72,1,month-to-month,bank_transfer,0
61,47.95,3,month-to-month,bank_transfer,1
36,78.19,3,two-year,electronic_check,0
24,25.53,1,two-year,bank_transfer,0
24,34.46,4,month-to-month,electronic_check,1
4,89.53,1,one-year,bank_transfer,1
67,34.21,0,one-year,bank_transfer,0
34,83.98,1,month-to-month,electronic_check,1
57,25.47,3,month-to-month,bank_transfer,1
49,60.74,5,month-to-month,electronic_check,0
53,37.74,3,one-year,bank_transfer,0
23,30.96,3,month-to-month,electronic_check,1
69,76.7,0,two-year,credit_card,0
53,112.83,3,month-to-month,electronic_check,1
62,25.48,0,month-to-month,bank_transfer,0
41,62.16,1,month-to-month,bank_transfer,0
57,90.75,1,one-year,electronic_check,0
60,66.27,3,one-year,electronic_check,0
54,100.65,2,one-year,electronic_check,1
70,37.96,1,month-to-month,electronic_check,0
57,115.96,2,month-to-month,bank_transfer,1
10,58.52,0,month-to-month,bank_transfer,0
40,54.16,2,month-to-month,electronic_check,0
7,107.46,2,one-year,bank_transfer,1
38,76.39,1,month-to-month,credit_card,1
61,71.64,3,month-to-month,credit_card,1
3,92.7,2,month-to-month,electronic_check,1
51,77.98,1,month-to-month,electronic_check,1
47,36.25,1,one-year,bank_transfer,1
68,87.42,0,two-year,electronic_check,0
38,33.35,1,two-year,electronic_check,0
36,100.59,1,one-year,electronic_check,0
41,118.97,1,month-to-month,electronic_check,1
69,57.74,0,one-year,bank_transfer,0
13,64.48,0,month-to-month,bank_transfer,1
58,24.64,1,one-year,electronic_check,0
50,21.37,0,one-year,bank_transfer,0
30,112.14,2,one-year,bank_transfer,1
62,32.86,0,month-to-month,bank_transfer,0
25,64.58,1,two-year,credit_card,1
27,101.54,1,one-year,credit_card,1
51,108.93,1,one-year,bank_transfer,0
57,71.94,0,month-to-month,credit_card,1
47,76.5,1,month-to-month,electronic_check,1
39,86.97,1,month-to-month,bank_transfer,1
16,116.14,3,month-to-month,bank_transfer,1
22,80.27,4,one-year,bank_transfer,1
54,75.95,2,two-year,electronic_check,1
21,21.45,1,month-to-month,electronic_check,1
16,28.09,2,one-year,electronic_check,0
59,77.72,1,month-to-month,bank_transfer,1
31,113.62,5,month-to-month,credit_card,1
42,106.67,0,two-year,electronic_check,1
32,118.26,0,one-year,credit_card,1
59,72.78,0,month-to-month,electronic_check,0
34,98.79,6,month-to-month,credit_card,1
9,104.04,0,month-to-month,credit_card,1
11,84.8,1,month-to-month,electronic_check,1
10,53.87,2,month-to-month,electronic_check,1
17,67.0,0,month-to-month,electronic_check,1
68,105.79,2,one-year,credit_card,1
48,49.85,0,month-to-month,bank_transfer,0
52,112.37,2,month-to-month,bank_transfer,1
25,42.98,1,one-year,electronic_check,1
21,94.95,2,two-year,credit_card,1
65,83.06,1,two-year,electronic_check,0
63,94.96,0,two-year,electronic_check,1
51,63.73,2,month-to-month,electronic_check,1
36,113.26,1,month-to-month,bank_transfer,1
66,83.25,2,two-year,electronic_check,0
15,48.83,0,two-year,bank_transfer,0
39,83.85,1,one-year,electronic_check,1
70,48.68,2,month-to-month,bank_transfer,0
1,49.36,2,month-to-month,bank_transfer,1
23,59.96,4,two-year,electronic_check,1
39,105.24,0,month-to-month,electronic_check,0
57,70.03,4,one-year,credit_card,0
34,87.89,3,two-year,electronic_check,1
41,59.2,1,one-year,electronic_check,0
13,46.36,1,month-to-month,bank_transfer,0
70,115.46,1,month-to-month,electronic_check,1
6,80.36,5,month-to-month,bank_transfer,1
52,113.4,2,one-year,electronic_check,1
3,40.34,2,month-to-month,electronic_check,1
63,34.69,2,month-to-month,credit_card,0
49,105.58,2,month-to-month,electronic_check,1
47,88.09,1,month-to-month,electronic_check,1
55,38.66,2,two-year,credit_card,0
64,46.94,5,two-year,electronic_check,0
65,100.07,0,month-to-month,bank_transfer,1
67,65.39,2,two-year,credit_card,0
15,87.05,1,one-year,bank_transfer,1
32,51.84,0,one-year,electronic_check,0
68,58.12,0,one-year,bank_transfer,0
18,119.07,2,one-year,electronic_check,1
43,44.76,1,month-to-month,electronic_check,0
35,70.65,1,one-year,credit_card,0
58,104.44,2,two-year,electronic_check,0
33,43.92,0,month-to-month,electronic_check,0
14,61.52,0,month-to-month,electronic_check,1
34,81.51,5,month-to-month,credit_card,1
61,68.12,1,month-to-month,electronic_check,0
4,65.95,3,month-to-month,electronic_check,1
59,56.25,2,one-year,bank_transfer,0
29,78.66,1,month-to-month,bank_transfer,1
6,82.44,0,month-to-month,bank_transfer,1
49,85.33,3,two-year,credit_card,1
40,27.04,2,one-year,electronic_check,0
65,83.1,2,month-to-month,electronic_check,0
69,115.32,1,month-to-month,electronic_check,1
27,74.1,0,one-year,bank_transfer,0
6,91.53,1,one-year,electronic_check,1
13,75.67,3,month-to-month,credit_card,1
64,105.47,0,two-year,credit_card,0
62,112.96,3,one-year,electronic_check,0
19,38.42,1,two-year,credit_card,0
43,63.69,2,month-to-month,electronic_check,1
20,59.24,1,month-to-month,bank_transfer,0
68,60.52,1,month-to-month,credit_card,0
44,32.55,4,month-to-month,bank_transfer,0
23,101.36,4,month-to-month,credit_card,1
2,23.58,2,month-to-month,bank_transfer,1
22,72.82,0,one-year,credit_card,0
57,86.19,0,month-to-month,credit_card,1
7,40.75,0,month-to-month,electronic_check,0
56,110.59,0,two-year,credit_card,1
67,103.85,1,month-to-month,credit_card,1
16,67.11,0,month-to-month,bank_transfer,0
51,61.11,4,one-year,bank_transfer,1
12,43.66,0,two-year,credit_card,0
53,93.0,3,two-year,credit_card,1
5,33.17,0,month-to-month,electronic_check,1
27,88.02,1,two-year,bank_transfer,0
12,104.25,4,month-to-month,credit_card,1
17,42.85,3,one-year,electronic_check,0
6,106.64,2,month-to-month,credit_card,1
5,23.33,1,one-year,bank_transfer,0
57,111.28,2,month-to-month,electronic_check,1
28,31.84,0,one-year,electronic_check,0
69,84.58,2,one-year,credit_card,0
59,45.01,0,month-to-month,electronic_check,1
33,103.66,1,month-to-month,electronic_check,1
62,71.23,1,one-year,bank_transfer,0
50,33.52,1,month-to-month,bank_transfer,0
19,77.1,0,month-to-month,electronic_check,1
69,60.79,2,one-year,bank_transfer,0
66,86.14,1,two-year,bank_transfer,0
47,108.19,1,month-to-month,electronic_check,1
39,60.94,1,month-to-month,bank_transfer,1
68,48.99,2,month-to-month,bank_transfer,1
33,21.45,0,month-to-month,electronic_check,0
13,77.48,0,month-to-month,credit_card,1
54,60.23,4,one-year,bank_transfer,0
7,57.46,1,one-year,electronic_check,1
14,38.29,0,month-to-month,electronic_check,0
19,63.01,5,one-year,bank_transfer,1
54,118.44,4,month-to-month,electronic_check,1
20,49.78,2,month-to-month,electronic_check,1
29,79.97,0,month-to-month,electronic_check,1
24,97.65,1,month-to-month,bank_transfer,1
63,94.92,1,month-to-month,electronic_check,0
57,52.88,0,one-year,credit_card,0
8,81.09,2,one-year,bank_transfer,1
62,107.13,2,two-year,credit_card,1
29,21.54,1,month-to-month,bank_transfer,0
17,63.57,0,month-to-month,bank_transfer,1
66,42.43,2,two-year,credit_card,0
6,58.86,0,month-to-month,bank_transfer,1
58,61.6,2,one-year,electronic_check,0
69,94.67,0,two-year,bank_transfer,0
28,29.38,0,one-year,credit_card,0
62,71.26,1,month-to-month,bank_transfer,0
41,76.42,1,two-year,electronic_check,0
69,69.42,0,one-year,electronic_check,0
41,93.19,0,one-year,bank_transfer,0
49,58.38,1,one-year,electronic_check,0
49,114.5,2,month-to-month,credit_card,1
71,68.18,4,month-to-month,bank_transfer,1
3,77.12,0,two-year,electronic_check,1
10,102.55,2,month-to-month,electronic_check,1
35,47.52,0,month-to-month,electronic_check,1
2,27.52,2,month-to-month,electronic_check,1
24,90.78,2,month-to-month,credit_card,1
38,68.3,1,one-year,credit_card,0
22,109.65,2,two-year,credit_card,1
26,118.27,0,month-to-month,credit_card,1
43,59.91,1,one-year,bank_transfer,0
55,61.54,3,one-year,credit_card,0
39,60.8,0,one-year,credit_card,0
29,52.46,1,month-to-month,credit_card,1
20,98.17,5,one-year,credit_card,1
41,95.9,2,two-year,bank_transfer,1
54,67.86,2,month-to-month,electronic_check,1
20,24.47,2,one-year,bank_transfer,0
19,50.96,1,two-year,bank_transfer,1
66,49.23,5,one-year,bank_transfer,0
30,101.11,4,one-year,credit_card,1
53,28.76,1,two-year,credit_card,0
34,100.57,2,month-to-month,bank_transfer,1
22,86.92,0,one-year,electronic_check,0
67,93.24,2,month-to-month,electronic_check,1
6,63.22,1,month-to-month,electronic_check,1
27,87.97,0,month-to-month,electronic_check,1
10,80.9,4,month-to-month,bank_transfer,1
48,96.9,3,month-to-month,electronic_check,1
70,64.68,2,month-to-month,electronic_check,0
59,67.28,3,month-to-month,bank_transfer,1
59,84.36,1,month-to-month,credit_card,0
2,30.81,2,two-year,electronic_check,1
29,63.62,2,month-to-month,credit_card,1
68,117.2,4,month-to-month,electronic_check,1
65,23.76,4,one-year,electronic_check,0
26,51.6,1,month-to-month,bank_transfer,1
10,51.41,1,two-year,credit_card,1
53,83.35,4,two-year,bank_transfer,0
59,30.58,2,month-to-month,bank_transfer,0
22,82.85,0,two-year,credit_card,0
51,29.5,1,one-year,credit_card,0
48,29.5,4,month-to-month,electronic_check,1
21,92.82,2,one-year,credit_card,1
22,52.41,2,one-year,credit_card,1
30,117.74,2,one-year,credit_card,1
25,23.74,0,one-year,credit_card,0
28,64.51,4,month-to-month,bank_transfer,1
65,31.31,1,two-year,electronic_check,0
45,55.14,0,two-year,bank_transfer,0
68,119.82,0,one-year,bank_transfer,0
7,108.88,0,month-to-month,credit_card,1
49,24.83,2,one-year,credit_card,0
9,76.33,1,one-year,credit_card,1
36,84.78,3,two-year,credit_card,1
1,40.95,2,two-year,electronic_check,1
10,34.51,0,two-year,credit_card,0
36,110.44,2,month-to-month,electronic_check,1
46,116.88,0,two-year,electronic_check,1
32,119.19,1,month-to-month,bank_transfer,1
32,98.98,0,month-to-month,bank_transfer,1
6,86.35,3,month-to-month,credit_card,1
48,54.57,1,two-year,bank_transfer,0
38,37.14,4,two-year,credit_card,0
17,27.9,1,month-to-month,electronic_check,1
27,89.33,0,month-to-month,credit_card,0
54,98.47,2,two-year,credit_card,1
50,102.65,3,one-year,credit_card,1
35,111.38,0,month-to-month,electronic_check,1
25,107.99,2,month-to-month,credit_card,1
28,119.97,3,one-year,bank_transfer,1
15,44.41,0,two-year,credit_card,1
4,96.33,2,month-to-month,bank_transfer,1
27,78.65,1,month-to-month,electronic_check,1
26,46.12,3,month-to-month,electronic_check,1
19,118.19,1,month-to-month,electronic_check,1
17,109.79,1,one-year,credit_card,1
43,32.85,0,two-year,bank_transfer,0
41,22.62,2,one-year,credit_card,0
42,88.83,0,two-year,bank_transfer,0
50,80.41,2,two-year,credit_card,0
40,113.58,1,month-to-month,electronic_check,1
39,43.4,3,month-to-month,electronic_check,1
23,28.44,0,one-year,credit_card,0
52,45.92,0,month-to-month,credit_card,0
47,21.89,1,one-year,bank_transfer,0
63,23.59,1,month-to-month,electronic_check,0
69,111.49,1,one-year,electronic_check,0
43,55.2,0,one-year,bank_transfer,0
48,61.08,1,month-to-month,bank_transfer,1
34,21.84,2,one-year,bank_transfer,0
40,47.05,1,month-to-month,bank_transfer,0
61,100.47,2,month-to-month,bank_transfer,1
50,81.55,1,one-year,electronic_check,0
67,95.38,0,month-to-month,bank_transfer,0
62,64.72,0,two-year,credit_card,0
58,50.97,3,month-to-month,electronic_check,0
33,68.28,0,one-year,electronic_check,0
16,52.31,4,one-year,electronic_check,1
48,103.9,0,month-to-month,credit_card,1
10,49.77,0,month-to-month,bank_transfer,0
38,85.98,4,one-year,bank_transfer,1
19,33.7,3,month-to-month,bank_transfer,1
36,88.69,3,month-to-month,credit_card,1
59,111.33,0,one-year,bank_transfer,0
63,80.86,1,month-to-month,electronic_check,1
46,75.99,1,one-year,bank_transfer,0
3,116.11,2,two-year,credit_card,1
65,82.74,0,month-to-month,bank_transfer,0
8,45.96,2,month-to-month,electronic_check,1
51,49.24,0,month-to-month,credit_card,0
6,90.53,2,one-year,credit_card,1
39,93.54,2,month-to-month,credit_card,1
60,50.35,1,month-to-month,electronic_check,0
28,54.53,0,month-to-month,electronic_check,0
54,119.11,0,month-to-month,bank_transfer,1
37,30.2,2,one-year,credit_card,0
9,60.46,0,month-to-month,credit_card,1
56,26.24,0,month-to-month,credit_card,1
59,102.11,1,month-to-month,credit_card,1
2,29.23,1,month-to-month,credit_card,0
61,87.4,1,month-to-month,electronic_check,0
58,25.65,1,month-to-month,electronic_check,0
60,87.29,3,month-to-month,electronic_check,1
40,104.3,1,one-year,electronic_check,1
36,59.88,0,month-to-month,electronic_check,0
37,72.21,3,one-year,credit_card,1
18,60.15,1,month-to-month,electronic_check,1
63,50.05,1,one-year,credit_card,0
22,100.33,2,month-to-month,credit_card,1
11,47.2,2,two-year,electronic_check,1
58,92.29,2,one-year,electronic_check,1
57,40.62,0,month-to-month,electronic_check,0
4,44.99,0,month-to-month,electronic_check,1
7,53.65,2,one-year,bank_transfer,0
61,78.92,0,two-year,bank_transfer,0
54,65.44,1,month-to-month,bank_transfer,0
68,94.51,1,month-to-month,electronic_check,1
1,41.36,3,month-to-month,bank_transfer,1
55,21.07,1,month-to-month,bank_transfer,0
3,97.66,0,month-to-month,electronic_check,1
38,102.16,3,month-to-month,electronic_check,1
1,25.95,1,month-to-month,credit_card,1
38,81.09,0,month-to-month,electronic_check,1
29,57.82,2,one-year,credit_card,0
5,99.39,1,one-year,electronic_check,1
21,107.44,0,month-to-month,electronic_check,1
71,105.1,1,two-year,bank_transfer,0
67,97.72,3,month-to-month,credit_card,1
47,46.91,1,month-to-month,credit_card,1
35,101.19,3,one-year,electronic_check,1
68,73.35,0,one-year,credit_card,0
69,25.28,0,two-year,bank_transfer,0
1,65.69,2,month-to-month,electronic_check,1
68,114.22,0,month-to-month,electronic_check,1
12,108.79,2,one-year,bank_transfer,1
60,30.23,1,month-to-month,bank_transfer,0
27,94.41,1,month-to-month,electronic_check,1
56,100.58,2,one-year,credit_card,1
23,47.14,1,month-to-month,credit_card,0
25,67.16,2,month-to-month,credit_card,1
21,91.1,0,month-to-month,bank_transfer,1
61,63.9,1,month-to-month,bank_transfer,0
63,31.28,1,month-to-month,electronic_check,0
52,90.59,3,month-to-month,bank_transfer,1
25,111.16,0,month-to-month,credit_card,1
55,85.25,1,two-year,bank_transfer,0
46,97.38,2,month-to-month,electronic_check,1
32,55.84,1,two-year,electronic_check,0
55,38.32,0,month-to-month,credit_card,0
5,84.28,3,month-to-month,electronic_check,1
36,52.78,1,month-to-month,credit_card,0
49,106.01,2,month-to-month,bank_transfer,1
58,32.26,3,month-to-month,bank_transfer,0
39,63.35,0,month-to-month,credit_card,0
61,59.67,0,one-year,electronic_check,1
9,113.81,0,month-to-month,bank_transfer,1
6,35.31,4,one-year,electronic_check,1
35,20.98,3,one-year,bank_transfer,0
39,43.81,2,month-to-month,electronic_check,1
22,102.03,0,two-year,electronic_check,1
41,40.93,2,one-year,credit_card,0
5,44.09,1,two-year,bank_transfer,1
42,32.99,2,month-to-month,electronic_check,0
67,91.54,1,two-year,bank_transfer,0
30,26.92,2,two-year,bank_transfer,1
57,53.12,2,one-year,bank_transfer,0
29,48.25,1,month-to-month,credit_card,1
37,75.52,0,two-year,credit_card,0
13,93.04,3,two-year,electronic_check,0
32,73.29,3,one-year,bank_transfer,1
46,113.1,3,month-to-month,electronic_check,1
23,115.14,1,two-year,electronic_check,0
45,56.15,3,month-to-month,credit_card,1
17,97.77,4,month-to-month,bank_transfer,1
66,93.88,0,two-year,credit_card,1
6,109.3,2,two-year,electronic_check,1
18,64.79,1,two-year,electronic_check,1
22,73.05,4,one-year,electronic_check,1
33,61.58,2,month-to-month,electronic_check,1
30,105.04,0,two-year,credit_card,1
32,42.97,3,month-to-month,bank_transfer,1
42,43.97,0,one-year,bank_transfer,0
10,57.26,1,one-year,bank_transfer,0
36,43.03,3,month-to-month,credit_card,1
34,76.1,0,month-to-month,credit_card,1
28,33.45,3,month-to-month,bank_transfer,1
11,52.02,2,month-to-month,credit_card,1
39,111.34,1,month-to-month,bank_transfer,1
47,60.92,2,month-to-month,credit_card,0
19,94.82,3,one-year,credit_card,1
15,31.35,0,one-year,electronic_check,0
28,44.76,3,month-to-month,bank_transfer,1
24,100.73,4,one-year,credit_card,1
9,96.3,1,month-to-month,bank_transfer,1
47,58.62,0,month-to-month,credit_card,0
33,115.44,1,month-to-month,electronic_check,1
62,111.06,2,one-year,bank_transfer,1
19,116.23,3,month-to-month,credit_card,1
67,62.79,2,month-to-month,bank_transfer,0
40,39.75,2,month-to-month,bank_transfer,1
47,82.67,2,two-year,electronic_check,0
65,88.48,0,two-year,electronic_check,0
29,32.54,0,month-to-month,bank_transfer,0
50,98.65,1,month-to-month,credit_card,1
13,21.81,0,two-year,credit_card,0
1,68.27,2,month-to-month,bank_transfer,1
34,53.1,2,month-to-month,credit_card,0
48,94.03,4,month-to-month,credit_card,1
48,51.28,3,two-year,credit_card,0
49,102.68,4,one-year,credit_card,1
64,79.5,0,month-to-month,bank_transfer,0
61,99.39,1,month-to-month,bank_transfer,1
29,118.93,3,two-year,electronic_check,1
39,87.92,2,month-to-month,credit_card,1
26,118.5,0,one-year,electronic_check,1
17,22.88,1,month-to-month,electronic_check,1
71,53.81,1,one-year,bank_transfer,0
13,30.79,0,month-to-month,credit_card,1
69,46.23,2,one-year,credit_card,0
26,103.89,2,month-to-month,electronic_check,1
49,23.23,0,month-to-month,credit_card,0
67,72.02,0,month-to-month,credit_card,0
7,76.71,1,two-year,bank_transfer,1
58,76.12,0,month-to-month,bank_transfer,0
49,67.53,1,month-to-month,bank_transfer,0
53,99.06,2,one-year,electronic_check,1
65,33.35,1,one-year,credit_card,0
62,51.06,2,one-year,credit_card,0
17,81.57,2,month-to-month,credit_card,1
43,89.1,1,month-to-month,bank_transfer,1
25,60.41,1,one-year,credit_card,0
3,107.54,2,month-to-month,electronic_check,1
29,61.55,1,two-year,electronic_check,1
32,60.28,2,month-to-month,electronic_check,1
26,23.62,2,month-to-month,credit_card,1
16,75.11,1,month-to-month,credit_card,0
25,90.87,2,month-to-month,bank_transfer,1
54,31.44,1,month-to-month,bank_transfer,0
28,50.54,3,month-to-month,electronic_check,1
56,98.13,1,two-year,electronic_check,1
65,56.59,0,month-to-month,electronic_check,1
41,44.16,3,month-to-month,bank_transfer,1
51,87.22,1,month-to-month,credit_card,1
71,39.68,2,one-year,credit_card,0
29,109.57,2,month-to-month,electronic_check,1
19,30.56,2,month-to-month,electronic_check,1
66,90.65,1,one-year,credit_card,0
41,69.95,3,month-to-month,electronic_check,1
45,106.99,0,one-year,electronic_check,1
15,32.62,1,one-year,electronic_check,1
3,87.79,1,two-year,bank_transfer,1
11,77.21,3,month-to-month,electronic_check,1
53,68.01,1,month-to-month,electronic_check,1
46,69.14,1,month-to-month,bank_transfer,0
30,92.2,3,month-to-month,electronic_check,1
57,113.77,2,month-to-month,electronic_check,1
18,29.13,3,one-year,credit_card,0
51,21.95,1,month-to-month,credit_card,0
48,100.57,1,month-to-month,electronic_check,0
66,30.82,0,month-to-month,electronic_check,0
